date,time,abbreviation_canton_and_fl,ncumul_tested,ncumul_conf,new_hosp,current_hosp,current_icu,current_vent,ncumul_released,ncumul_deceased,source,current_isolated,current_quarantined,current_quarantined_riskareatravel,current_quarantined_total
2020-04-03,,NW,,79,,10,2,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-04,,NW,,80,,10,2,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-05,,NW,,80,,9,2,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-06,,NW,,86,,11,2,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-07,,NW,,87,,9,2,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-08,,NW,,93,,9,1,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-09,,NW,,96,,9,1,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-10,,NW,,100,,7,1,,,,http://www.nw.ch/coronastatistik,,,,
2020-04-11,,NW,,103,,8,2,,,1,http://www.nw.ch/coronastatistik,,,,
2020-04-12,,NW,,104,,7,2,,,1,http://www.nw.ch/coronastatistik,,,,
2020-04-13,,NW,,104,,7,2,,,1,http://www.nw.ch/coronastatistik,,,,
2020-04-14,,NW,,105,,7,2,,,1,http://www.nw.ch/coronastatistik,,,,
2020-04-15,,NW,,106,,7,2,,,2,http://www.nw.ch/coronastatistik,,,,
2020-04-16,,NW,,106,,5,2,,,2,http://www.nw.ch/coronastatistik,,,,
2020-04-17,,NW,,107,,4,2,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-18,,NW,,108,,4,2,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-19,,NW,,108,,4,2,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-20,,NW,,108,,4,2,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-21,,NW,,108,,4,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-22,,NW,,108,,4,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-23,,NW,,108,,4,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-24,,NW,,108,,3,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-25,,NW,,108,,3,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-26,,NW,,110,,3,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-27,,NW,,110,,2,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-28,,NW,,111,,2,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-29,,NW,,111,,2,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-04-30,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-01,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-02,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-03,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-04,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-05,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-06,,NW,,113,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-07,,NW,,115,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-08,,NW,,115,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-09,,NW,,115,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-10,,NW,,115,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-11,,NW,,117,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-12,,NW,,118,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-13,,NW,,120,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-14,,NW,,122,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-15,,NW,,122,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-16,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-17,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-18,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-19,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-20,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-21,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-22,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-23,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-24,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-25,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-26,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-27,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-28,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-29,,NW,,123,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-30,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-05-31,,NW,,124,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-01,,NW,,124,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-02,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-03,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-04,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-05,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-06,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-07,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-08,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-09,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-10,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-11,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-12,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-13,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-14,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-15,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-16,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-17,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-18,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-19,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-20,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-21,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-22,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-23,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-24,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-25,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-26,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-27,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-28,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-29,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-06-30,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-01,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-02,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-03,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-04,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-05,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-06,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-07,,NW,,124,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-08,,NW,,125,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-09,,NW,,125,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-10,,NW,,126,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-11,,NW,,126,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-12,,NW,,126,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-13,,NW,,126,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-14,,NW,,126,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-15,,NW,,127,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-16,,NW,,127,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-17,,NW,,127,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-18,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-19,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-20,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-21,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-22,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-23,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-24,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-25,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-26,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-27,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-28,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-29,,NW,,128,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-30,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-07-31,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-01,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-02,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-03,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-04,,NW,,129,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-05,,NW,,130,,1,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-06,,NW,,130,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-07,,NW,,130,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-08,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-09,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-10,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-11,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-12,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-13,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-14,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-15,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-16,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-17,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-18,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-19,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-20,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-21,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-22,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-23,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-24,,NW,,131,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-25,,NW,,132,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-26,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-27,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-28,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-29,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-30,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-08-31,,NW,,133,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-01,,NW,,134,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-02,,NW,,134,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-03,,NW,,137,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-04,,NW,,137,,0,0,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-05,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-06,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-07,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-08,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-09,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-10,,NW,,138,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-11,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-12,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-13,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-14,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-15,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-16,,NW,,139,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-17,,NW,,140,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-18,,NW,,140,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-19,,NW,,140,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-20,,NW,,141,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-21,,NW,,141,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-22,,NW,,142,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-23,,NW,,142,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-24,,NW,,143,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-25,,NW,,144,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-26,,NW,,144,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-27,,NW,,145,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-28,,NW,,145,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-29,,NW,,146,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-09-30,,NW,,148,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-10-01,,NW,,152,,1,1,,,3,http://www.nw.ch/coronastatistik,,,,
2020-10-02,,NW,,154,,1,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-03,,NW,,156,,1,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-04,,NW,,159,,1,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-05,,NW,,161,,1,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-06,,NW,,171,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-07,,NW,,177,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-08,,NW,,186,,1,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-09,,NW,,195,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-10,,NW,,199,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-11,,NW,,204,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-12,,NW,,211,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-13,,NW,,220,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-14,,NW,,233,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-15,,NW,,240,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-16,,NW,,248,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-17,,NW,,258,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-18,,NW,,267,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-19,,NW,,276,,0,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-20,,NW,,287,,3,1,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-21,,NW,,303,,4,1,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-22,,NW,,319,,3,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-23,,NW,,335,,6,0,,,4,http://www.nw.ch/coronastatistik,,,,
2020-10-24,,NW,,357,,6,0,,,4,http://www.nw.ch/coronastatistik,87,188,62,
2020-10-25,,NW,,361,,6,0,,,4,http://www.nw.ch/coronastatistik,93,200,63,
2020-10-26,,NW,,375,,6,0,,,4,http://www.nw.ch/coronastatistik,92,200,65,
2020-10-27,,NW,,393,,6,1,,,4,http://www.nw.ch/coronastatistik,92,202,63,
2020-10-28,,NW,,405,,6,1,,,4,http://www.nw.ch/coronastatistik,101,251,70,
2020-10-29,,NW,,429,,6,2,,,4,http://www.nw.ch/coronastatistik,101,251,70,
2020-10-30,,NW,,462,,7,2,,,4,http://www.nw.ch/coronastatistik,114,266,69,
2020-10-31,,NW,,473,,7,2,,,4,http://www.nw.ch/coronastatistik,105,274,69,
2020-11-01,,NW,,504,,8,2,,,4,http://www.nw.ch/coronastatistik,119,276,69,
2020-11-02,,NW,,518,,11,2,,,4,http://www.nw.ch/coronastatistik,125,300,68,
2020-11-03,,NW,,539,,11,3,,,4,http://www.nw.ch/coronastatistik,133,313,64,
2020-11-04,,NW,,585,,11,2,,,4,http://www.nw.ch/coronastatistik,140,335,61,
2020-11-05,,NW,,603,,12,3,,,5,http://www.nw.ch/coronastatistik,169,342,61,
2020-11-06,,NW,,629,,11,3,,,6,http://www.nw.ch/coronastatistik,170,367,58,
2020-11-07,,NW,,657,,11,3,,,6,http://www.nw.ch/coronastatistik,164,370,59,
2020-11-08,,NW,,668,,12,2,,,6,http://www.nw.ch/coronastatistik,163,369,59,
2020-11-09,,NW,,680,,12,2,,,7,http://www.nw.ch/coronastatistik,168,379,59,
2020-11-10,,NW,,707,,12,3,,,7,http://www.nw.ch/coronastatistik,160,394,8,
2020-11-11,,NW,,714,,10,3,,,7,http://www.nw.ch/coronastatistik,154,385,10,
2020-11-12,,NW,,733,,8,3,,,8,http://www.nw.ch/coronastatistik,152,385,10,
2020-11-13,,NW,,744,,7,3,,,8,http://www.nw.ch/coronastatistik,134,215,6,
2020-11-14,,NW,,758,,8,3,,,8,http://www.nw.ch/coronastatistik,137,233,6,
2020-11-15,,NW,,770,,8,3,,,8,http://www.nw.ch/coronastatistik,112,231,6,
2020-11-16,,NW,,789,,9,3,,,8,http://www.nw.ch/coronastatistik,124,199,5,
2020-11-17,,NW,,798,,8,3,,,8,http://www.nw.ch/coronastatistik,121,176,4,
2020-11-18,,NW,,807,,7,2,,,8,http://www.nw.ch/coronastatistik,114,160,2,
2020-11-19,,NW,,822,,5,2,,,8,http://www.nw.ch/coronastatistik,116,159,3,
2020-11-20,,NW,,835,,6,3,,,8,http://www.nw.ch/coronastatistik,125,130,2,
2020-11-21,,NW,,842,,7,3,,,8,http://www.nw.ch/coronastatistik,110,137,1,
2020-11-22,,NW,,853,,7,3,,,8,http://www.nw.ch/coronastatistik,104,120,1,
2020-11-23,,NW,,858,,7,3,,,8,http://www.nw.ch/coronastatistik,104,117,1,
2020-11-24,,NW,,865,,7,3,,,8,http://www.nw.ch/coronastatistik,101,83,2,
2020-11-25,,NW,,881,,6,3,,,8,http://www.nw.ch/coronastatistik,86,80,3,
2020-11-26,,NW,,896,,7,3,,,8,http://www.nw.ch/coronastatistik,110,105,2,
2020-11-27,,NW,,902,,8,3,,,9,http://www.nw.ch/coronastatistik,98,98,1,
2020-11-28,,NW,,918,,8,3,,,10,http://www.nw.ch/coronastatistik,92,94,1,
2020-11-29,,NW,,921,,8,3,,,10,http://www.nw.ch/coronastatistik,89,90,1,
2020-11-30,,NW,,934,,9,3,,,10,http://www.nw.ch/coronastatistik,82,82,1,
2020-12-01,,NW,,944,,7,3,,,10,http://www.nw.ch/coronastatistik,81,83,0,
2020-12-02,,NW,,949,,6,2,,,10,http://www.nw.ch/coronastatistik,91,104,0,
2020-12-03,,NW,,970,,6,2,,,10,http://www.nw.ch/coronastatistik,82,108,0,
2020-12-04,,NW,,990,,6,2,,,10,http://www.nw.ch/coronastatistik,109,133,0,
2020-12-05,,NW,,1012,,6,2,,,10,http://www.nw.ch/coronastatistik,98,139,0,
2020-12-06,,NW,,1037,,7,2,,,10,http://www.nw.ch/coronastatistik,109,149,0,
2020-12-07,,NW,,1044,,6,2,,,10,http://www.nw.ch/coronastatistik,128,136,0,
2020-12-08,,NW,,1054,,5,1,,,10,http://www.nw.ch/coronastatistik,123,176,1,
2020-12-09,,NW,,1073,,8,1,,,10,http://www.nw.ch/coronastatistik,123,176,2,
2020-12-10,,NW,,1090,,8,1,,,10,http://www.nw.ch/coronastatistik,156,178,1,
2020-12-11,,NW,,1109,,4,1,,,10,http://www.nw.ch/coronastatistik,127,189,1,
2020-12-12,,NW,,1124,,3,0,,,11,http://www.nw.ch/coronastatistik,122,203,2,
2020-12-13,,NW,,1136,,3,1,,,11,http://www.nw.ch/coronastatistik,125,212,2,
2020-12-14,,NW,,1158,,3,2,,,11,http://www.nw.ch/coronastatistik,122,196,2,
2020-12-15,,NW,,1183,,6,2,,,11,http://www.nw.ch/coronastatistik,129,189,2,
2020-12-16,,NW,,1208,,8,2,,,11,http://www.nw.ch/coronastatistik,131,176,4,
2020-12-17,,NW,,1235,,7,3,,,12,http://www.nw.ch/coronastatistik,139,199,1,
2020-12-18,,NW,,1244,,6,3,,,12,http://www.nw.ch/coronastatistik,140,247,1,
2020-12-19,,NW,,1256,,7,3,,,12,http://www.nw.ch/coronastatistik,134,215,1,
2020-12-20,,NW,,1266,,8,4,,,12,http://www.nw.ch/coronastatistik,141,194,2,
2020-12-21,,NW,,1277,,10,3,,,12,http://www.nw.ch/coronastatistik,128,173,1,
2020-12-22,,NW,,1300,,8,2,,,12,http://www.nw.ch/coronastatistik,120,179,9,
2020-12-23,,NW,,1324,,4,1,,,12,http://www.nw.ch/coronastatistik,111,188,15,
2020-12-24,,NW,,1331,,4,1,,,12,http://www.nw.ch/coronastatistik,104,153,18,
2020-12-25,,NW,,1339,,5,1,,,12,http://www.nw.ch/coronastatistik,104,155,17,
2020-12-26,,NW,,1345,,5,1,,,12,http://www.nw.ch/coronastatistik,103,112,13,
2020-12-27,,NW,,1356,,7,3,,,12,http://www.nw.ch/coronastatistik,96,117,18,
2020-12-28,,NW,,1374,,7,3,,,12,http://www.nw.ch/coronastatistik,104,140,17,
2020-12-29,,NW,,1398,,7,2,,,12,http://www.nw.ch/coronastatistik,113,146,18,
2020-12-30,,NW,,1427,,6,2,,,12,http://www.nw.ch/coronastatistik,124,165,12,
2020-12-31,,NW,,1452,,5,2,,,12,http://www.nw.ch/coronastatistik,118,177,11,
2021-01-01,,NW,,1466,,6,2,,,12,http://www.nw.ch/coronastatistik,123,178,10,
2021-01-02,,NW,,1468,,7,3,,,12,http://www.nw.ch/coronastatistik,120,171,11,
2021-01-03,,NW,,1482,,8,3,,,12,http://www.nw.ch/coronastatistik,122,160,13,
2021-01-04,,NW,,1500,,9,3,,,12,http://www.nw.ch/coronastatistik,116,159,26,
2021-01-05,,NW,,1533,,10,2,,,12,http://www.nw.ch/coronastatistik,127,146,26,
2021-01-06,,NW,,1553,,10,1,,,12,http://www.nw.ch/coronastatistik,143,158,24,
2021-01-07,,NW,,1571,,10,1,,,13,http://www.nw.ch/coronastatistik,138,183,28,
2021-01-08,,NW,,1582,,9,3,,,13,http://www.nw.ch/coronastatistik,123,169,28,
2021-01-09,,NW,,1593,,8,3,,,13,http://www.nw.ch/coronastatistik,127,162,35,
2021-01-10,,NW,,1604,,8,3,,,13,http://www.nw.ch/coronastatistik,127,162,35,
2021-01-11,,NW,,1616,,9,3,,,13,http://www.nw.ch/coronastatistik,105,141,31,
